seqname,source,feature,orf_start,orf_end,score,strand,frame,attributes,operonmapper_id,product,orf_left,orf_right,orf_length,operon_id,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
NZ_LN908249.1,Protein Homology,CDS,1523671,1523919,.,-,0,ID=cds-WP_005687602.1;product='hypothetical protein',cds-WP_005687602.1,'hypothetical protein',1523671,1523919,249,764,3,2,internal,cds-WP_005653503.1,cds-WP_005667862.1,cds-WP_005653503.1,cds-WP_005667862.1,1523509,1524155,cds-WP_005653503.1;cds-WP_005687602.1;cds-WP_005667862.1
NZ_LN908249.1,Protein Homology,CDS,1523922,1524155,.,-,0,ID=cds-WP_005653503.1;product='hypothetical protein',cds-WP_005653503.1,'hypothetical protein',1523922,1524155,234,764,3,1,first,,cds-WP_005687602.1,cds-WP_005653503.1,cds-WP_005667862.1,1523509,1524155,cds-WP_005653503.1;cds-WP_005687602.1;cds-WP_005667862.1
NZ_LN908249.1,Protein Homology,CDS,1524240,1524596,.,-,0,ID=cds-WP_044509376.1;product='hypothetical protein',cds-WP_044509376.1,'hypothetical protein',1524240,1524596,357,765,1,1,single,,,cds-WP_044509376.1,cds-WP_044509376.1,1524240,1524596,cds-WP_044509376.1
NZ_LN908249.1,Protein Homology,CDS,1524977,1525414,.,+,0,ID=cds-WP_020910030.1;product='hypothetical protein',cds-WP_020910030.1,'hypothetical protein',1524977,1525414,438,766,4,1,first,,cds-WP_005687598.1,cds-WP_020910030.1,cds-WP_005667853.1,1524977,1528790,cds-WP_020910030.1;cds-WP_005687598.1;cds-WP_005687597.1;cds-WP_005667853.1
NZ_LN908249.1,Protein Homology,CDS,1525411,1526352,.,+,0,ID=cds-WP_005687598.1;product='hypothetical protein',cds-WP_005687598.1,'hypothetical protein',1525411,1526352,942,766,4,2,internal,cds-WP_020910030.1,cds-WP_005687597.1,cds-WP_020910030.1,cds-WP_005667853.1,1524977,1528790,cds-WP_020910030.1;cds-WP_005687598.1;cds-WP_005687597.1;cds-WP_005667853.1
NZ_LN908249.1,Protein Homology,CDS,1526367,1528367,.,+,0,ID=cds-WP_005687597.1;product='hypothetical protein',cds-WP_005687597.1,'hypothetical protein',1526367,1528367,2001,766,4,3,internal,cds-WP_005687598.1,cds-WP_005667853.1,cds-WP_020910030.1,cds-WP_005667853.1,1524977,1528790,cds-WP_020910030.1;cds-WP_005687598.1;cds-WP_005687597.1;cds-WP_005667853.1
NZ_LN908249.1,Protein Homology,CDS,1528383,1528790,.,+,0,ID=cds-WP_005667853.1;product='hypothetical protein',cds-WP_005667853.1,'hypothetical protein',1528383,1528790,408,766,4,4,last,cds-WP_005687597.1,,cds-WP_020910030.1,cds-WP_005667853.1,1524977,1528790,cds-WP_020910030.1;cds-WP_005687598.1;cds-WP_005687597.1;cds-WP_005667853.1
NZ_LN908249.1,Protein Homology,CDS,1528835,1529014,.,-,0,ID=cds-WP_047922037.1;product='hypothetical protein',cds-WP_047922037.1,'hypothetical protein',1528835,1529014,180,767,1,1,single,,,cds-WP_047922037.1,cds-WP_047922037.1,1528835,1529014,cds-WP_047922037.1
NZ_LN908249.1,Protein Homology,CDS,1529211,1529567,.,+,0,ID=cds-WP_047922052.1;product='hypothetical protein',cds-WP_047922052.1,'hypothetical protein',1529211,1529567,357,768,1,1,single,,,cds-WP_047922052.1,cds-WP_047922052.1,1529211,1529567,cds-WP_047922052.1
NZ_LN908249.1,Protein Homology,CDS,1529594,1531090,.,-,0,ID=cds-WP_040975703.1;product='hypothetical protein',cds-WP_040975703.1,'hypothetical protein',1529594,1531090,1497,769,12,12,last,cds-WP_005667837.1,,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1531099,1531422,.,-,0,ID=cds-WP_005667837.1;product='hypothetical protein',cds-WP_005667837.1,'hypothetical protein',1531099,1531422,324,769,12,11,internal,cds-WP_005687593.1,cds-WP_040975703.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1531432,1531875,.,-,0,ID=cds-WP_005687593.1;product='hypothetical protein',cds-WP_005687593.1,'hypothetical protein',1531432,1531875,444,769,12,10,internal,cds-WP_058230494.1,cds-WP_005667837.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1531847,1534717,.,-,0,ID=cds-WP_058230494.1;product='hypothetical protein',cds-WP_058230494.1,'hypothetical protein',1531847,1534717,2871,769,12,9,internal,cds-WP_005653518.1,cds-WP_005687593.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1534733,1535140,.,-,0,ID=cds-WP_005653518.1;product='hypothetical protein',cds-WP_005653518.1,'hypothetical protein',1534733,1535140,408,769,12,8,internal,cds-WP_005687589.1,cds-WP_058230494.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1535150,1536550,.,-,0,ID=cds-WP_005687589.1;product='hypothetical protein',cds-WP_005687589.1,'hypothetical protein',1535150,1536550,1401,769,12,7,internal,cds-WP_047922050.1,cds-WP_005653518.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1536561,1537430,.,-,0,ID=cds-WP_047922050.1;product='hypothetical protein',cds-WP_047922050.1,'hypothetical protein',1536561,1537430,870,769,12,6,internal,cds-WP_047922049.1,cds-WP_005687589.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1537430,1538074,.,-,0,ID=cds-WP_047922049.1;product='hypothetical protein',cds-WP_047922049.1,'hypothetical protein',1537430,1538074,645,769,12,5,internal,cds-WP_011271844.1,cds-WP_047922050.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1538086,1538457,.,-,0,ID=cds-WP_011271844.1;product='hypothetical protein',cds-WP_011271844.1,'hypothetical protein',1538086,1538457,372,769,12,4,internal,cds-WP_005653541.1,cds-WP_047922049.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1538477,1538878,.,-,0,ID=cds-WP_005653541.1;product='hypothetical protein',cds-WP_005653541.1,'hypothetical protein',1538477,1538878,402,769,12,3,internal,cds-WP_005750915.1,cds-WP_011271844.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1538898,1539143,.,-,0,ID=cds-WP_005750915.1;product='hypothetical protein',cds-WP_005750915.1,'hypothetical protein',1538898,1539143,246,769,12,2,internal,cds-WP_053007201.1,cds-WP_005653541.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1539147,1539467,.,-,0,ID=cds-WP_053007201.1;product='hypothetical protein',cds-WP_053007201.1,'hypothetical protein',1539147,1539467,321,769,12,1,first,,cds-WP_005750915.1,cds-WP_053007201.1,cds-WP_040975703.1,1529594,1539467,cds-WP_053007201.1;cds-WP_005750915.1;cds-WP_005653541.1;cds-WP_011271844.1;cds-WP_047922049.1;cds-WP_047922050.1;cds-WP_005687589.1;cds-WP_005653518.1;cds-WP_058230494.1;cds-WP_005687593.1;cds-WP_005667837.1;cds-WP_040975703.1
NZ_LN908249.1,Protein Homology,CDS,1539628,1540314,.,-,0,ID=cds-WP_012564939.1;product='hypothetical protein',cds-WP_012564939.1,'hypothetical protein',1539628,1540314,687,770,7,7,last,cds-WP_005687581.1,,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1540314,1540649,.,-,0,ID=cds-WP_005687581.1;product='hypothetical protein',cds-WP_005687581.1,'hypothetical protein',1540314,1540649,336,770,7,6,internal,traD,cds-WP_012564939.1,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1540633,1542882,.,-,0,ID=traD;product='hypothetical protein',traD,'hypothetical protein',1540633,1542882,2250,770,7,5,internal,cds-WP_011271841.1,cds-WP_005687581.1,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1542879,1543385,.,-,0,ID=cds-WP_011271841.1;product='hypothetical protein',cds-WP_011271841.1,'hypothetical protein',1542879,1543385,507,770,7,4,internal,cds-WP_011271840.1,traD,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1543401,1544159,.,-,0,ID=cds-WP_011271840.1;product='hypothetical protein',cds-WP_011271840.1,'hypothetical protein',1543401,1544159,759,770,7,3,internal,cds-WP_012564936.1,cds-WP_011271841.1,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1544138,1544878,.,-,0,ID=cds-WP_012564936.1;product='hypothetical protein',cds-WP_012564936.1,'hypothetical protein',1544138,1544878,741,770,7,2,internal,pilL2,cds-WP_011271840.1,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1544882,1545511,.,-,0,ID=pilL2;product='hypothetical protein',pilL2,'hypothetical protein',1544882,1545511,630,770,7,1,first,,cds-WP_012564936.1,pilL2,cds-WP_012564939.1,1539628,1545511,pilL2;cds-WP_012564936.1;cds-WP_011271840.1;cds-WP_011271841.1;traD;cds-WP_005687581.1;cds-WP_012564939.1
NZ_LN908249.1,Protein Homology,CDS,1545610,1546341,.,-,0,ID=cds-WP_047922047.1;product='hypothetical protein',cds-WP_047922047.1,'hypothetical protein',1545610,1546341,732,771,1,1,single,,,cds-WP_047922047.1,cds-WP_047922047.1,1545610,1546341,cds-WP_047922047.1
NZ_LN908249.1,GeneMarkS-2+,CDS,1546432,1546635,.,-,0,ID=cds-WP_047922046.1;product='hypothetical protein',cds-WP_047922046.1,'hypothetical protein',1546432,1546635,204,772,1,1,single,,,cds-WP_047922046.1,cds-WP_047922046.1,1546432,1546635,cds-WP_047922046.1
NZ_LN908249.1,Protein Homology,CDS,1546833,1548041,.,+,0,ID=cds-WP_001339197.1;product='hypothetical protein',cds-WP_001339197.1,'hypothetical protein',1546833,1548041,1209,773,1,1,single,,,cds-WP_001339197.1,cds-WP_001339197.1,1546833,1548041,cds-WP_001339197.1
NZ_LN908249.1,Protein Homology,CDS,1548051,1548467,.,-,0,ID=cds-WP_000275180.1;product=Transposon_Tn10_TetD_protein,cds-WP_000275180.1,Transposon Tn10 TetD protein,1548051,1548467,417,774,1,1,single,,,cds-WP_000275180.1,cds-WP_000275180.1,1548051,1548467,cds-WP_000275180.1
NZ_LN908249.1,Protein Homology,CDS,1548555,1549148,.,+,0,ID=tetC;product=Transposon_Tn10_TetC_protein,tetC,Transposon Tn10 TetC protein,1548555,1549148,594,775,1,1,single,,,tetC,tetC,1548555,1549148,tetC
NZ_LN908249.1,Protein Homology,CDS,1549261,1550466,.,-,0,ID=tet(B);product=Tetracycline_resistance_protein_class_B,tet(B),Tetracycline resistance protein class B,1549261,1550466,1206,776,1,1,single,,,tet(B),tet(B),1549261,1550466,tet(B)
NZ_LN908249.1,Protein Homology,CDS,1550548,1551170,.,+,0,ID=tetR(B);product=Tetracycline_repressor_protein_class_B_from_transposon_Tn10,tetR(B),Tetracycline repressor protein class B from transposon Tn10,1550548,1551170,623,777,1,1,single,,,tetR(B),tetR(B),1550548,1551170,tetR(B)
NZ_LN908249.1,Protein Homology,CDS,1551148,1551771,.,-,0,ID=cds-WP_001280391.1;product=Uncharacterized_HTH-type_transcriptional_regulator_YdfF,cds-WP_001280391.1,Uncharacterized HTH-type transcriptional regulator YdfF,1551148,1551771,624,778,1,1,single,,,cds-WP_001280391.1,cds-WP_001280391.1,1551148,1551771,cds-WP_001280391.1
NZ_LN908249.1,GeneMarkS-2+,CDS,1551842,1552228,.,-,0,ID=cds-WP_000460651.1;product='hypothetical protein',cds-WP_000460651.1,'hypothetical protein',1551842,1552228,387,779,2,2,last,cds-WP_000562370.1,,cds-WP_000562370.1,cds-WP_000460651.1,1551842,1552541,cds-WP_000562370.1;cds-WP_000460651.1
NZ_LN908249.1,Protein Homology,CDS,1552221,1552541,.,-,0,ID=cds-WP_000562370.1;product='hypothetical protein',cds-WP_000562370.1,'hypothetical protein',1552221,1552541,321,779,2,1,first,,cds-WP_000460651.1,cds-WP_000562370.1,cds-WP_000460651.1,1551842,1552541,cds-WP_000562370.1;cds-WP_000460651.1
NZ_LN908249.1,Protein Homology,CDS,1552985,1554190,.,+,0,ID=gltS_2;product=Sodium/glutamate_symporter,gltS_2,Sodium/glutamate symporter,1552985,1554190,1206,780,1,1,single,,,gltS_2,gltS_2,1552985,1554190,gltS_2
NZ_LN908249.1,Protein Homology,CDS,1554421,1554546,.,+,0,ID=cds-WP_001303004.1;product='hypothetical protein',cds-WP_001303004.1,'hypothetical protein',1554421,1554546,126,781,1,1,single,,,cds-WP_001303004.1,cds-WP_001303004.1,1554421,1554546,cds-WP_001303004.1
NZ_LN908249.1,Protein Homology,CDS,1554556,1555764,.,-,0,ID=cds-WP_001352368.1;product='hypothetical protein',cds-WP_001352368.1,'hypothetical protein',1554556,1555764,1209,782,2,2,last,cds-WP_230306568.1,,cds-WP_230306568.1,cds-WP_001352368.1,1554556,1556183,cds-WP_230306568.1;cds-WP_001352368.1
NZ_LN908249.1,GeneMarkS-2+,CDS,1555824,1556183,.,-,0,ID=cds-WP_230306568.1;product='hypothetical protein',cds-WP_230306568.1,'hypothetical protein',1555824,1556183,360,782,2,1,first,,cds-WP_001352368.1,cds-WP_230306568.1,cds-WP_001352368.1,1554556,1556183,cds-WP_230306568.1;cds-WP_001352368.1
NZ_LN908249.1,Protein Homology,CDS,1556276,1556746,.,-,0,ID=radC;product=UPF0758_protein_Asuc_0013,radC,UPF0758 protein Asuc 0013,1556276,1556746,471,783,1,1,single,,,radC,radC,1556276,1556746,radC
NZ_LN908249.1,Protein Homology,CDS,1556885,1557526,.,-,0,ID=cds-WP_047922032.1;product='hypothetical protein',cds-WP_047922032.1,'hypothetical protein',1556885,1557526,642,784,1,1,single,,,cds-WP_047922032.1,cds-WP_047922032.1,1556885,1557526,cds-WP_047922032.1
NZ_LN908249.1,Protein Homology,CDS,1557641,1558069,.,-,0,ID=cds-WP_011271832.1;product='hypothetical protein',cds-WP_011271832.1,'hypothetical protein',1557641,1558069,429,785,1,1,single,,,cds-WP_011271832.1,cds-WP_011271832.1,1557641,1558069,cds-WP_011271832.1
NZ_LN908249.1,Protein Homology,CDS,1558954,1560999,.,-,0,ID=cds-WP_012564926.1;product=DNA_topoisomerase_3,cds-WP_012564926.1,DNA topoisomerase 3,1558954,1560999,2046,786,1,1,single,,,cds-WP_012564926.1,cds-WP_012564926.1,1558954,1560999,cds-WP_012564926.1
NZ_LN908249.1,Protein Homology,CDS,1561090,1561647,.,+,0,ID=cds-WP_012564925.1;product=Protein_osa,cds-WP_012564925.1,Protein osa,1561090,1561647,558,787,1,1,single,,,cds-WP_012564925.1,cds-WP_012564925.1,1561090,1561647,cds-WP_012564925.1
NZ_LN908249.1,Protein Homology,CDS,1561863,1562381,.,-,0,ID=cds-WP_047922027.1;product='hypothetical protein',cds-WP_047922027.1,'hypothetical protein',1561863,1562381,519,788,2,2,last,cds-WP_050951544.1,,cds-WP_050951544.1,cds-WP_047922027.1,1561863,1562830,cds-WP_050951544.1;cds-WP_047922027.1
NZ_LN908249.1,Protein Homology,CDS,1562408,1562830,.,-,0,ID=cds-WP_050951544.1;product=Single-stranded_DNA-binding_protein,cds-WP_050951544.1,Single-stranded DNA-binding protein,1562408,1562830,423,788,2,1,first,,cds-WP_047922027.1,cds-WP_050951544.1,cds-WP_047922027.1,1561863,1562830,cds-WP_050951544.1;cds-WP_047922027.1
NZ_LN908249.1,Protein Homology,CDS,1563077,1563550,.,-,0,ID=cds-WP_005653583.1;product='hypothetical protein',cds-WP_005653583.1,'hypothetical protein',1563077,1563550,474,789,2,2,last,cds-WP_005667775.1,,cds-WP_005667775.1,cds-WP_005653583.1,1563077,1564320,cds-WP_005667775.1;cds-WP_005653583.1
NZ_LN908249.1,Protein Homology,CDS,1563565,1564320,.,-,0,ID=cds-WP_005667775.1;product='hypothetical protein',cds-WP_005667775.1,'hypothetical protein',1563565,1564320,756,789,2,1,first,,cds-WP_005653583.1,cds-WP_005667775.1,cds-WP_005653583.1,1563077,1564320,cds-WP_005667775.1;cds-WP_005653583.1
NZ_LN908249.1,Protein Homology,CDS,1564545,1565768,.,-,0,ID=cds-WP_012564922.1;product='hypothetical protein',cds-WP_012564922.1,'hypothetical protein',1564545,1565768,1224,790,1,1,single,,,cds-WP_012564922.1,cds-WP_012564922.1,1564545,1565768,cds-WP_012564922.1
NZ_LN908249.1,Protein Homology,CDS,1565918,1566469,.,-,0,ID=cds-WP_005653590.1;product='hypothetical protein',cds-WP_005653590.1,'hypothetical protein',1565918,1566469,552,791,4,4,last,cds-WP_058230495.1,,cds-WP_005653598.1,cds-WP_005653590.1,1565918,1570343,cds-WP_005653598.1;dnaB;cds-WP_058230495.1;cds-WP_005653590.1
NZ_LN908249.1,Protein Homology,CDS,1566469,1568157,.,-,0,ID=cds-WP_058230495.1;product='hypothetical protein',cds-WP_058230495.1,'hypothetical protein',1566469,1568157,1689,791,4,3,internal,dnaB,cds-WP_005653590.1,cds-WP_005653598.1,cds-WP_005653590.1,1565918,1570343,cds-WP_005653598.1;dnaB;cds-WP_058230495.1;cds-WP_005653590.1
NZ_LN908249.1,Protein Homology,CDS,1568150,1569505,.,-,0,ID=dnaB;product=Replicative_DNA_helicase,dnaB,Replicative DNA helicase,1568150,1569505,1356,791,4,2,internal,cds-WP_005653598.1,cds-WP_058230495.1,cds-WP_005653598.1,cds-WP_005653590.1,1565918,1570343,cds-WP_005653598.1;dnaB;cds-WP_058230495.1;cds-WP_005653590.1
NZ_LN908249.1,Protein Homology,CDS,1569507,1570343,.,-,0,ID=cds-WP_005653598.1;product=Tyrosine-protein_kinase_CpsD,cds-WP_005653598.1,Tyrosine-protein kinase CpsD,1569507,1570343,837,791,4,1,first,,dnaB,cds-WP_005653598.1,cds-WP_005653590.1,1565918,1570343,cds-WP_005653598.1;dnaB;cds-WP_058230495.1;cds-WP_005653590.1
NZ_LN908249.1,tRNAscan-SE,tRNA,1570419,1570505,.,-,.,ID=rna-MIDG2331_RS07240;product='tRNA',rna-MIDG2331_RS07240,'tRNA',1570419,1570505,87,792,5,5,last,rna-MIDG2331_RS07245,,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
NZ_LN908249.1,tRNAscan-SE,tRNA,1570538,1570624,.,-,.,ID=rna-MIDG2331_RS07245;product='tRNA',rna-MIDG2331_RS07245,'tRNA',1570538,1570624,87,792,5,4,internal,rna-MIDG2331_RS07250,rna-MIDG2331_RS07240,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
NZ_LN908249.1,tRNAscan-SE,tRNA,1570647,1570722,.,-,.,ID=rna-MIDG2331_RS07250;product='tRNA',rna-MIDG2331_RS07250,'tRNA',1570647,1570722,76,792,5,3,internal,rna-MIDG2331_RS07255,rna-MIDG2331_RS07245,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
NZ_LN908249.1,tRNAscan-SE,tRNA,1570749,1570835,.,-,.,ID=rna-MIDG2331_RS07255;product='tRNA',rna-MIDG2331_RS07255,'tRNA',1570749,1570835,87,792,5,2,internal,rna-MIDG2331_RS07260,rna-MIDG2331_RS07250,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
NZ_LN908249.1,tRNAscan-SE,tRNA,1570847,1570922,.,-,.,ID=rna-MIDG2331_RS07260;product='tRNA',rna-MIDG2331_RS07260,'tRNA',1570847,1570922,76,792,5,1,first,,rna-MIDG2331_RS07255,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
NZ_LN908249.1,Protein Homology,CDS,1571090,1574539,.,-,0,ID=mfd;product=Transcription-repair-coupling_factor,mfd,Transcription-repair-coupling factor,1571090,1574539,3450,793,1,1,single,,,mfd,mfd,1571090,1574539,mfd
NZ_LN908249.1,Protein Homology,CDS,1574641,1577250,.,+,0,ID=pepN;product=Aminopeptidase_N,pepN,Aminopeptidase N,1574641,1577250,2610,794,1,1,single,,,pepN,pepN,1574641,1577250,pepN
NZ_LN908249.1,Protein Homology,CDS,1577388,1577978,.,-,0,ID=plsY;product=Glycerol-3-phosphate_acyltransferase,plsY,Glycerol-3-phosphate acyltransferase,1577388,1577978,591,795,1,1,single,,,plsY,plsY,1577388,1577978,plsY
NZ_LN908249.1,Protein Homology,CDS,1578050,1578403,.,+,0,ID=folB;product=Dihydroneopterin_aldolase,folB,Dihydroneopterin aldolase,1578050,1578403,354,796,1,1,single,,,folB,folB,1578050,1578403,folB
NZ_LN908249.1,Protein Homology,CDS,1578512,1579405,.,+,0,ID=cdd;product=Cytidine_deaminase,cdd,Cytidine deaminase,1578512,1579405,894,797,1,1,single,,,cdd,cdd,1578512,1579405,cdd
