operon_id,operonmapper_id,feature_type,COG,pos_left,pos_right,strand,function_text,operon_member_left,operon_member_right,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
792,rna-MIDG2331_RS07250,tRNA,NA,1570647,1570722,-,NA,1570647,1570722,5,3,internal,rna-MIDG2331_RS07255,rna-MIDG2331_RS07245,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
792,rna-MIDG2331_RS07245,tRNA,NA,1570538,1570624,-,NA,1570538,1570624,5,4,internal,rna-MIDG2331_RS07250,rna-MIDG2331_RS07240,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
792,rna-MIDG2331_RS07240,tRNA,NA,1570419,1570505,-,NA,1570419,1570505,5,5,last,rna-MIDG2331_RS07245,,rna-MIDG2331_RS07260,rna-MIDG2331_RS07240,1570419,1570922,rna-MIDG2331_RS07260;rna-MIDG2331_RS07255;rna-MIDG2331_RS07250;rna-MIDG2331_RS07245;rna-MIDG2331_RS07240
793,mfd,CDS,COG1197,1571090,1574539,-,[LK] Transcription-repair coupling factor (superfamily II helicase),1571090,1574539,1,1,single,,,mfd,mfd,1571090,1574539,mfd
794,pepN,CDS,COG0308,1574641,1577250,+,[E] Aminopeptidase N    ,1574641,1577250,1,1,single,,,pepN,pepN,1574641,1577250,pepN
795,plsY,CDS,COG0344,1577388,1577978,-,[S] Predicted membrane protein   ,1577388,1577978,1,1,single,,,plsY,plsY,1577388,1577978,plsY
796,folB,CDS,COG1539,1578050,1578403,+,[H] Dihydroneopterin aldolase    ,1578050,1578403,1,1,single,,,folB,folB,1578050,1578403,folB
797,cdd,CDS,COG0295,1578512,1579405,+,[F] Cytidine deaminase    ,1578512,1579405,1,1,single,,,cdd,cdd,1578512,1579405,cdd
798,ftsY,CDS,COG0552,1581144,1582877,-,[U] Signal recognition particle GTPase  ,1581144,1582877,3,1,first,,ftsE,ftsY,ftsX,1579452,1582877,ftsY;ftsE;ftsX
798,ftsE,CDS,COG2884,1580400,1581053,-,[D] Predicted ATPase involved in cell division,1580400,1581053,3,2,internal,ftsY,ftsX,ftsY,ftsX,1579452,1582877,ftsY;ftsE;ftsX
798,ftsX,CDS,COG2177,1579452,1580390,-,[D] Cell division protein   ,1579452,1580390,3,3,last,ftsE,,ftsY,ftsX,1579452,1582877,ftsY;ftsE;ftsX
799,rsmD,CDS,COG0742,1582955,1583548,+,[L] N6-adenine-specific methylase    ,1582955,1583548,1,1,single,,,rsmD,rsmD,1582955,1583548,rsmD
800,cds-WP_005598462.1,CDS,COG3099,1583613,1583924,+,[S] Uncharacterized protein conserved in bacteria ,1583613,1583924,2,1,first,,hpaC,cds-WP_005598462.1,hpaC,1583613,1584452,cds-WP_005598462.1;hpaC
800,hpaC,CDS,COG1853,1583940,1584452,+,[R] Conserved protein/domain typically associated with flavoprotein,1583940,1584452,2,2,last,cds-WP_005598462.1,,cds-WP_005598462.1,hpaC,1583613,1584452,cds-WP_005598462.1;hpaC
801,tehB,CDS,COG3615,1584567,1585439,+,"[P] Uncharacterized protein/domain, possibly involved in tellurite",1584567,1585439,1,1,single,,,tehB,tehB,1584567,1585439,tehB
802,artP,CDS,COG4161,1587666,1588400,-,"[E] ABC-type arginine transport system, ATPase component",1587666,1588400,4,1,first,,cds-WP_005619670.1,artP,artM,1585567,1588400,artP;cds-WP_005619670.1;artQ;artM
802,cds-WP_005619670.1,CDS,COG0834,1586927,1587646,-,"[ET] ABC-type amino acid transport/signal transduction systems,",1586927,1587646,4,2,internal,artP,artQ,artP,artM,1585567,1588400,artP;cds-WP_005619670.1;artQ;artM
802,artQ,CDS,COG4215,1586250,1586921,-,"[E] ABC-type arginine transport system, permease component",1586250,1586921,4,3,internal,cds-WP_005619670.1,artM,artP,artM,1585567,1588400,artP;cds-WP_005619670.1;artQ;artM
802,artM,CDS,COG4160,1585567,1586250,-,"[E] ABC-type arginine/histidine transport system, permease component",1585567,1586250,4,4,last,artQ,,artP,artM,1585567,1588400,artP;cds-WP_005619670.1;artQ;artM
803,cds-WP_005601953.1,CDS,COG1881,1588625,1589122,-,[R] Phospholipid-binding protein    ,1588625,1589122,1,1,single,,,cds-WP_005601953.1,cds-WP_005601953.1,1588625,1589122,cds-WP_005601953.1
804,cds-WP_005619672.1,CDS,COG0530,1589195,1590157,+,[P] Ca2+/Na+ antiporter    ,1589195,1590157,1,1,single,,,cds-WP_005619672.1,cds-WP_005619672.1,1589195,1590157,cds-WP_005619672.1
805,cds-WP_005619674.1,CDS,COG4679,1590509,1590880,-,[S] Phage-related protein    ,1590509,1590880,2,1,first,,cds-WP_005598477.1,cds-WP_005619674.1,cds-WP_005598477.1,1590235,1590880,cds-WP_005619674.1;cds-WP_005598477.1
805,cds-WP_005598477.1,CDS,COG3620,1590235,1590528,-,[K] Predicted transcriptional regulator with C-terminal CBS,1590235,1590528,2,2,last,cds-WP_005619674.1,,cds-WP_005619674.1,cds-WP_005598477.1,1590235,1590880,cds-WP_005619674.1;cds-WP_005598477.1
806,cds-WP_039709264.1,CDS,COG4232,1591074,1592825,+,[OC] Thiol:disulfide interchange protein   ,1591074,1592825,2,1,first,,cds-WP_005608594.1,cds-WP_039709264.1,cds-WP_005608594.1,1591074,1593452,cds-WP_039709264.1;cds-WP_005608594.1
806,cds-WP_005608594.1,CDS,COG3101,1592883,1593452,+,[S] Uncharacterized protein conserved in bacteria ,1592883,1593452,2,2,last,cds-WP_039709264.1,,cds-WP_039709264.1,cds-WP_005608594.1,1591074,1593452,cds-WP_039709264.1;cds-WP_005608594.1
807,rsmI,CDS,COG0313,1593496,1594350,-,[R] Predicted methyltransferases    ,1593496,1594350,1,1,single,,,rsmI,rsmI,1593496,1594350,rsmI
808,cds-WP_039709265.1,CDS,COG3107,1594423,1596171,+,[R] Putative lipoprotein    ,1594423,1596171,4,1,first,,cds-WP_005598490.1,cds-WP_039709265.1,dolP,1594423,1597713,cds-WP_039709265.1;cds-WP_005598490.1;cds-WP_039709266.1;dolP
808,cds-WP_005598490.1,CDS,COG0792,1596146,1596517,+,[L] Predicted endonuclease distantly related to archaeal,1596146,1596517,4,2,internal,cds-WP_039709265.1,cds-WP_039709266.1,cds-WP_039709265.1,dolP,1594423,1597713,cds-WP_039709265.1;cds-WP_005598490.1;cds-WP_039709266.1;dolP
808,cds-WP_039709266.1,CDS,COG0279,1596526,1597104,+,[G] Phosphoheptose isomerase    ,1596526,1597104,4,3,internal,cds-WP_005598490.1,dolP,cds-WP_039709265.1,dolP,1594423,1597713,cds-WP_039709265.1;cds-WP_005598490.1;cds-WP_039709266.1;dolP
808,dolP,CDS,COG2823,1597126,1597713,+,[R] Predicted periplasmic or secreted lipoprotein ,1597126,1597713,4,4,last,cds-WP_039709266.1,,cds-WP_039709265.1,dolP,1594423,1597713,cds-WP_039709265.1;cds-WP_005598490.1;cds-WP_039709266.1;dolP
809,mltF,CDS,COG4623,1597925,1599376,-,[M] Predicted soluble lytic transglycosylase fused to,1597925,1599376,2,1,first,,cds-WP_005598497.1,mltF,cds-WP_005598497.1,1597783,1599376,mltF;cds-WP_005598497.1
809,cds-WP_005598497.1,CDS,NA,1597783,1597920,-,NA,1597783,1597920,2,2,last,mltF,,mltF,cds-WP_005598497.1,1597783,1599376,mltF;cds-WP_005598497.1
810,rna-MIDG2331_RS07415,tRNA,NA,1599777,1599871,-,NA,1599777,1599871,3,1,first,,rna-MIDG2331_RS07410,rna-MIDG2331_RS07415,rna-MIDG2331_RS07405,1599538,1599871,rna-MIDG2331_RS07415;rna-MIDG2331_RS07410;rna-MIDG2331_RS07405
810,rna-MIDG2331_RS07410,tRNA,NA,1599687,1599763,-,NA,1599687,1599763,3,2,internal,rna-MIDG2331_RS07415,rna-MIDG2331_RS07405,rna-MIDG2331_RS07415,rna-MIDG2331_RS07405,1599538,1599871,rna-MIDG2331_RS07415;rna-MIDG2331_RS07410;rna-MIDG2331_RS07405
810,rna-MIDG2331_RS07405,tRNA,NA,1599538,1599614,-,NA,1599538,1599614,3,3,last,rna-MIDG2331_RS07410,,rna-MIDG2331_RS07415,rna-MIDG2331_RS07405,1599538,1599871,rna-MIDG2331_RS07415;rna-MIDG2331_RS07410;rna-MIDG2331_RS07405
811,ccmA,CDS,COG4133,1604492,1605127,-,[O] ABC-type transport system involved in cytochrome,1604492,1605127,6,1,first,,ccmB,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
811,ccmB,CDS,COG2386,1603833,1604495,-,[O] ABC-type transport system involved in cytochrome,1603833,1604495,6,2,internal,ccmA,cds-WP_005598508.1,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
811,cds-WP_005598508.1,CDS,COG0755,1603051,1603782,-,[O] ABC-type transport system involved in cytochrome,1603051,1603782,6,3,internal,ccmB,ccmD,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
811,ccmD,CDS,COG3114,1602841,1603038,-,[U] Heme exporter protein D  ,1602841,1603038,6,4,internal,cds-WP_005598508.1,ccmE,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
811,ccmE,CDS,COG2332,1602112,1602657,-,[O] Cytochrome c-type biogenesis protein CcmE ,1602112,1602657,6,5,internal,ccmD,cds-WP_005601968.1,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
811,cds-WP_005601968.1,CDS,COG1138,1600163,1602112,-,[O] Cytochrome c biogenesis factor  ,1600163,1602112,6,6,last,ccmE,,ccmA,cds-WP_005601968.1,1600163,1605127,ccmA;ccmB;cds-WP_005598508.1;ccmD;ccmE;cds-WP_005601968.1
812,hda,CDS,NA,1605268,1605978,-,NA,1605268,1605978,1,1,single,,,hda,hda,1605268,1605978,hda
813,rna-MIDG2331_RS07475,rRNA,NA,1609946,1611487,-,NA,1609946,1611487,5,1,first,,rna-MIDG2331_RS07470,rna-MIDG2331_RS07475,rrf_3,1606217,1611487,rna-MIDG2331_RS07475;rna-MIDG2331_RS07470;rna-MIDG2331_RS07465;rna-MIDG2331_RS07460;rrf_3
813,rna-MIDG2331_RS07470,tRNA,NA,1609787,1609863,-,NA,1609787,1609863,5,2,internal,rna-MIDG2331_RS07475,rna-MIDG2331_RS07465,rna-MIDG2331_RS07475,rrf_3,1606217,1611487,rna-MIDG2331_RS07475;rna-MIDG2331_RS07470;rna-MIDG2331_RS07465;rna-MIDG2331_RS07460;rrf_3
813,rna-MIDG2331_RS07465,tRNA,NA,1609660,1609735,-,NA,1609660,1609735,5,3,internal,rna-MIDG2331_RS07470,rna-MIDG2331_RS07460,rna-MIDG2331_RS07475,rrf_3,1606217,1611487,rna-MIDG2331_RS07475;rna-MIDG2331_RS07470;rna-MIDG2331_RS07465;rna-MIDG2331_RS07460;rrf_3
813,rna-MIDG2331_RS07460,rRNA,NA,1606492,1609393,-,NA,1606492,1609393,5,4,internal,rna-MIDG2331_RS07465,rrf_3,rna-MIDG2331_RS07475,rrf_3,1606217,1611487,rna-MIDG2331_RS07475;rna-MIDG2331_RS07470;rna-MIDG2331_RS07465;rna-MIDG2331_RS07460;rrf_3
813,rrf_3,rRNA,NA,1606217,1606332,-,NA,1606217,1606332,5,5,last,rna-MIDG2331_RS07460,,rna-MIDG2331_RS07475,rrf_3,1606217,1611487,rna-MIDG2331_RS07475;rna-MIDG2331_RS07470;rna-MIDG2331_RS07465;rna-MIDG2331_RS07460;rrf_3
814,cds-WP_005598525.1,CDS,ROG1743,1611972,1612805,+,NA,1611972,1612805,1,1,single,,,cds-WP_005598525.1,cds-WP_005598525.1,1611972,1612805,cds-WP_005598525.1
815,cds-WP_039709270.1,CDS,COG3630,1612987,1613244,+,"[C] Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, gamma subunit ",1612987,1613244,3,1,first,,oadA,cds-WP_039709270.1,cds-WP_005598530.1,1612987,1616383,cds-WP_039709270.1;oadA;cds-WP_005598530.1
815,oadA,CDS,COG5016,1613260,1615062,+,[C] Pyruvate/oxaloacetate carboxyltransferase    ,1613260,1615062,3,2,internal,cds-WP_039709270.1,cds-WP_005598530.1,cds-WP_039709270.1,cds-WP_005598530.1,1612987,1616383,cds-WP_039709270.1;oadA;cds-WP_005598530.1
815,cds-WP_005598530.1,CDS,COG1883,1615079,1616383,+,"[C] Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit ",1615079,1616383,3,3,last,oadA,,cds-WP_039709270.1,cds-WP_005598530.1,1612987,1616383,cds-WP_039709270.1;oadA;cds-WP_005598530.1
816,cds-WP_005601984.1,CDS,COG2824,1616516,1616839,+,[P] Uncharacterized Zn-ribbon-containing protein involved in phosphonate,1616516,1616839,1,1,single,,,cds-WP_005601984.1,cds-WP_005601984.1,1616516,1616839,cds-WP_005601984.1
817,cds-WP_039709271.1,CDS,COG1858,1617011,1618411,+,[P] Cytochrome c peroxidase   ,1617011,1618411,1,1,single,,,cds-WP_039709271.1,cds-WP_039709271.1,1617011,1618411,cds-WP_039709271.1
818,cds-WP_005601986.1,CDS,COG0762,1618772,1619305,-,[S] Predicted integral membrane protein  ,1618772,1619305,2,1,first,,yggU,cds-WP_005601986.1,yggU,1618477,1619305,cds-WP_005601986.1;yggU
818,yggU,CDS,COG1872,1618477,1618770,-,[S] Uncharacterized conserved protein   ,1618477,1618770,2,2,last,cds-WP_005601986.1,,cds-WP_005601986.1,yggU,1618477,1619305,cds-WP_005601986.1;yggU
819,yceD,CDS,COG1399,1622833,1623357,-,"[R] Predicted metal-binding, possibly nucleic acid-binding protein",1622833,1623357,6,1,first,,rpmF,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
819,rpmF,CDS,COG0333,1622645,1622815,-,[J] Ribosomal protein L32   ,1622645,1622815,6,2,internal,yceD,plsX,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
819,plsX,CDS,COG0416,1621586,1622620,-,[I] Fatty acid/phospholipid biosynthesis enzyme  ,1621586,1622620,6,3,internal,rpmF,cds-WP_039709272.1,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
819,cds-WP_039709272.1,CDS,COG0332,1620624,1621574,-,[I] 3-oxoacyl-[acyl-carrier-protein] synthase III   ,1620624,1621574,6,4,internal,plsX,trmB,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
819,trmB,CDS,COG0220,1619824,1620576,-,[R] Predicted S-adenosylmethionine-dependent methyltransferase   ,1619824,1620576,6,5,internal,cds-WP_039709272.1,cds-WP_005598541.1,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
819,cds-WP_005598541.1,CDS,COG3171,1619427,1619768,-,[S] Uncharacterized protein conserved in bacteria ,1619427,1619768,6,6,last,trmB,,yceD,cds-WP_005598541.1,1619427,1623357,yceD;rpmF;plsX;cds-WP_039709272.1;trmB;cds-WP_005598541.1
820,cds-WP_005615785.1,CDS,COG4137,1623577,1624368,+,"[R] ABC-type uncharacterized transport system, permease component",1623577,1624368,2,1,first,,cds-WP_005620489.1,cds-WP_005615785.1,cds-WP_005620489.1,1623577,1625726,cds-WP_005615785.1;cds-WP_005620489.1
820,cds-WP_005620489.1,CDS,COG4536,1624464,1625726,+,[P] Putative Mg2+ and Co2+ transporter CorB,1624464,1625726,2,2,last,cds-WP_005615785.1,,cds-WP_005615785.1,cds-WP_005620489.1,1623577,1625726,cds-WP_005615785.1;cds-WP_005620489.1
821,cds-WP_005598562.1,CDS,COG0733,1626105,1627619,+,[R] Na+-dependent transporters of the SNF family,1626105,1627619,2,1,first,,cds-WP_005618985.1,cds-WP_005598562.1,cds-WP_005618985.1,1626105,1627722,cds-WP_005598562.1;cds-WP_005618985.1
821,cds-WP_005618985.1,CDS,NA,1627630,1627722,+,NA,1627630,1627722,2,2,last,cds-WP_005598562.1,,cds-WP_005598562.1,cds-WP_005618985.1,1626105,1627722,cds-WP_005598562.1;cds-WP_005618985.1
822,manX,CDS,COG3444,1628007,1628978,+,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB ",1628007,1628978,6,1,first,,cds-WP_005598566.1,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
822,cds-WP_005598566.1,CDS,COG3715,1628991,1629791,+,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIC ",1628991,1629791,6,2,internal,manX,cds-WP_005598569.1,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
822,cds-WP_005598569.1,CDS,COG3716,1629805,1630641,+,"[G] Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IID ",1629805,1630641,6,3,internal,cds-WP_005598566.1,cds-WP_005618984.1,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
822,cds-WP_005618984.1,CDS,COG4811,1630740,1631198,+,[S] Predicted membrane protein   ,1630740,1631198,6,4,internal,cds-WP_005598569.1,manA,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
822,manA,CDS,COG1482,1631195,1632400,+,[G] Phosphomannose isomerase    ,1631195,1632400,6,5,internal,cds-WP_005618984.1,cds-WP_005605308.1,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
822,cds-WP_005605308.1,CDS,COG4521,1632462,1632977,+,"[P] ABC-type taurine transport system, periplasmic component",1632462,1632977,6,6,last,manA,,manX,cds-WP_005605308.1,1628007,1632977,manX;cds-WP_005598566.1;cds-WP_005598569.1;cds-WP_005618984.1;manA;cds-WP_005605308.1
823,apxIB,CDS,COG2274,1634504,1636627,-,"[V] ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal",1634504,1636627,2,1,first,,apxID,apxIB,apxID,1633059,1636627,apxIB;apxID
823,apxID,CDS,COG1566,1633059,1634495,-,[V] Multidrug resistance efflux pump  ,1633059,1634495,2,2,last,apxIB,,apxIB,apxID,1633059,1636627,apxIB;apxID
824,cds-WP_005608612.1,CDS,NA,1636708,1637010,-,NA,1636708,1637010,1,1,single,,,cds-WP_005608612.1,cds-WP_005608612.1,1636708,1637010,cds-WP_005608612.1
825,cds-WP_005605312.1,CDS,COG1840,1637482,1638522,+,"[P] ABC-type Fe3+ transport system, periplasmic component",1637482,1638522,3,1,first,,cds-WP_005608614.1,cds-WP_005605312.1,fbpC,1637482,1641784,cds-WP_005605312.1;cds-WP_005608614.1;fbpC
825,cds-WP_005608614.1,CDS,COG1178,1638628,1640691,+,"[P] ABC-type Fe3+ transport system, permease component",1638628,1640691,3,2,internal,cds-WP_005605312.1,fbpC,cds-WP_005605312.1,fbpC,1637482,1641784,cds-WP_005605312.1;cds-WP_005608614.1;fbpC
825,fbpC,CDS,COG3842,1640738,1641784,+,"[E] ABC-type spermidine/putrescine transport systems, ATPase components",1640738,1641784,3,3,last,cds-WP_005608614.1,,cds-WP_005605312.1,fbpC,1637482,1641784,cds-WP_005605312.1;cds-WP_005608614.1;fbpC
826,mpl,CDS,COG0773,1641875,1643239,-,[M] UDP-N-acetylmuramate-alanine ligase    ,1641875,1643239,1,1,single,,,mpl,mpl,1641875,1643239,mpl
827,fbp,CDS,COG0158,1643362,1644366,+,"[G] Fructose-1,6-bisphosphatase     ",1643362,1644366,1,1,single,,,fbp,fbp,1643362,1644366,fbp
828,cds-WP_144435021.1-2,CDS,ROG1067,1645082,1645297,-,NA,1645082,1645297,2,1,first,,cds-WP_058230496.1,cds-WP_144435021.1-2,cds-WP_058230496.1,1644522,1645297,cds-WP_144435021.1-2;cds-WP_058230496.1
828,cds-WP_058230496.1,CDS,COG3328,1644522,1645085,-,[L] Transposase and inactivated derivatives  ,1644522,1645085,2,2,last,cds-WP_144435021.1-2,,cds-WP_144435021.1-2,cds-WP_058230496.1,1644522,1645297,cds-WP_144435021.1-2;cds-WP_058230496.1
829,cds-MIDG2331_RS11810,CDS,COG3677,1645370,1645432,-,[L] Transposase and inactivated derivatives  ,1645370,1645432,1,1,single,,,cds-MIDG2331_RS11810,cds-MIDG2331_RS11810,1645370,1645432,cds-MIDG2331_RS11810
830,rpsL,CDS,COG0048,1649646,1650020,-,[J] Ribosomal protein S12   ,1649646,1650020,4,1,first,,rpsG,rpsL,tuf,1645588,1650020,rpsL;rpsG;fusA;tuf
830,rpsG,CDS,COG0049,1649039,1649509,-,[J] Ribosomal protein S7   ,1649039,1649509,4,2,internal,rpsL,fusA,rpsL,tuf,1645588,1650020,rpsL;rpsG;fusA;tuf
830,fusA,CDS,COG0480,1646834,1648939,-,[J] Translation elongation factors (GTPases)  ,1646834,1648939,4,3,internal,rpsG,tuf,rpsL,tuf,1645588,1650020,rpsL;rpsG;fusA;tuf
830,tuf,CDS,COG0050,1645588,1646772,-,[J] GTPases - translation elongation factors ,1645588,1646772,4,4,last,fusA,,rpsL,tuf,1645588,1650020,rpsL;rpsG;fusA;tuf
831,waaF,CDS,COG0859,1651176,1652213,-,[M] ADP-heptose:LPS heptosyltransferase    ,1651176,1652213,2,1,first,,rfaC,waaF,rfaC,1650142,1652213,waaF;rfaC
831,rfaC,CDS,COG0859,1650142,1651101,-,[M] ADP-heptose:LPS heptosyltransferase    ,1650142,1651101,2,2,last,waaF,,waaF,rfaC,1650142,1652213,waaF;rfaC
832,cds-WP_005599908.1,CDS,ROG2426,1652295,1652699,-,NA,1652295,1652699,1,1,single,,,cds-WP_005599908.1,cds-WP_005599908.1,1652295,1652699,cds-WP_005599908.1
833,cds-WP_039709275.1,CDS,COG3061,1652821,1654212,-,[M] Cell envelope opacity-associated protein A ,1652821,1654212,1,1,single,,,cds-WP_039709275.1,cds-WP_039709275.1,1652821,1654212,cds-WP_039709275.1
834,cds-WP_005599904.1,CDS,COG1555,1654513,1654857,+,[L] DNA uptake protein and related DNA-binding,1654513,1654857,1,1,single,,,cds-WP_005599904.1,cds-WP_005599904.1,1654513,1654857,cds-WP_005599904.1
835,asd_2,CDS,COG0688,1655008,1655898,+,[I] Phosphatidylserine decarboxylase    ,1655008,1655898,1,1,single,,,asd_2,asd_2,1655008,1655898,asd_2
836,hsdR,CDS,COG4096,1656015,1658378,+,"[V] Type I site-specific restriction-modification system, R",1656015,1658378,5,1,first,,cds-WP_039709277.1,hsdR,cds-WP_005599934.1,1656015,1663256,hsdR;cds-WP_039709277.1;cds-WP_005608627.1;cds-WP_058230497.1;cds-WP_005599934.1
836,cds-WP_039709277.1,CDS,COG0286,1658462,1659931,+,[V] Type I restriction-modification system methyltransferase subunit,1658462,1659931,5,2,internal,hsdR,cds-WP_005608627.1,hsdR,cds-WP_005599934.1,1656015,1663256,hsdR;cds-WP_039709277.1;cds-WP_005608627.1;cds-WP_058230497.1;cds-WP_005599934.1
836,cds-WP_005608627.1,CDS,COG3943,1659940,1660935,+,[R] Virulence protein    ,1659940,1660935,5,3,internal,cds-WP_039709277.1,cds-WP_058230497.1,hsdR,cds-WP_005599934.1,1656015,1663256,hsdR;cds-WP_039709277.1;cds-WP_005608627.1;cds-WP_058230497.1;cds-WP_005599934.1
836,cds-WP_058230497.1,CDS,COG0732,1660932,1662401,+,[V] Restriction endonuclease S subunits  ,1660932,1662401,5,4,internal,cds-WP_005608627.1,cds-WP_005599934.1,hsdR,cds-WP_005599934.1,1656015,1663256,hsdR;cds-WP_039709277.1;cds-WP_005608627.1;cds-WP_058230497.1;cds-WP_005599934.1
836,cds-WP_005599934.1,CDS,COG4974,1662453,1663256,+,[L] Site-specific recombinase XerD   ,1662453,1663256,5,5,last,cds-WP_058230497.1,,hsdR,cds-WP_005599934.1,1656015,1663256,hsdR;cds-WP_039709277.1;cds-WP_005608627.1;cds-WP_058230497.1;cds-WP_005599934.1
837,cds-WP_081043521.1,CDS,COG0732,1663296,1664579,-,[V] Restriction endonuclease S subunits  ,1663296,1664579,1,1,single,,,cds-WP_081043521.1,cds-WP_081043521.1,1663296,1664579,cds-WP_081043521.1
838,gshAB,CDS,COG2918,1664766,1667039,+,[H] Gamma-glutamylcysteine synthetase    ,1664766,1667039,1,1,single,,,gshAB,gshAB,1664766,1667039,gshAB
839,cds-WP_005619829.1,CDS,ROG0188,1667131,1667751,-,NA,1667131,1667751,1,1,single,,,cds-WP_005619829.1,cds-WP_005619829.1,1667131,1667751,cds-WP_005619829.1
840,cds-WP_039709282.1,CDS,COG0814,1667951,1669153,+,[E] Amino acid permeases   ,1667951,1669153,1,1,single,,,cds-WP_039709282.1,cds-WP_039709282.1,1667951,1669153,cds-WP_039709282.1
841,cds-WP_005598606.1,CDS,COG3691,1669217,1669510,-,[S] Uncharacterized protein conserved in bacteria ,1669217,1669510,1,1,single,,,cds-WP_005598606.1,cds-WP_005598606.1,1669217,1669510,cds-WP_005598606.1
842,cds-WP_005620526.1,CDS,COG4989,1669650,1670552,+,[R] Predicted oxidoreductase    ,1669650,1670552,1,1,single,,,cds-WP_005620526.1,cds-WP_005620526.1,1669650,1670552,cds-WP_005620526.1
843,cds-WP_039709283.1,CDS,COG1022,1670615,1672390,-,[I] Long-chain acyl-CoA synthetases (AMP-forming)  ,1670615,1672390,1,1,single,,,cds-WP_039709283.1,cds-WP_039709283.1,1670615,1672390,cds-WP_039709283.1
844,mqo,CDS,COG0579,1672571,1674046,-,[R] Predicted dehydrogenase    ,1672571,1674046,1,1,single,,,mqo,mqo,1672571,1674046,mqo
845,cds-WP_005602056.1,CDS,NA,1674154,1674567,-,NA,1674154,1674567,1,1,single,,,cds-WP_005602056.1,cds-WP_005602056.1,1674154,1674567,cds-WP_005602056.1
846,cds-WP_005598617.1,CDS,ROG6708,1674787,1675128,+,NA,1674787,1675128,2,1,first,,cds-WP_005598619.1,cds-WP_005598617.1,cds-WP_005598619.1,1674787,1675595,cds-WP_005598617.1;cds-WP_005598619.1
846,cds-WP_005598619.1,CDS,COG4125,1675170,1675595,+,[S] Predicted membrane protein   ,1675170,1675595,2,2,last,cds-WP_005598617.1,,cds-WP_005598617.1,cds-WP_005598619.1,1674787,1675595,cds-WP_005598617.1;cds-WP_005598619.1
